id,neighbourhood_group,latitude,longitude,room_type,price
199195,Manhattan,40.82922,-73.94174,Private room,75
200645,Manhattan,40.76739,-73.9557,Shared room,90
200955,Manhattan,40.73089,-73.98195,Entire home/apt,160
203901,Manhattan,40.7694,-73.9572,Entire home/apt,190
204959,Manhattan,40.713,-73.99752,Private room,95
205043,Manhattan,40.75895,-73.9883,Private room,150
211974,Manhattan,40.72956,-73.97903,Entire home/apt,250
212109,Manhattan,40.73854,-74.00821,Private room,80
212178,Manhattan,40.75877,-73.98863,Entire home/apt,230
213330,Manhattan,40.71712,-73.98898,Private room,200
215907,Manhattan,40.79816,-73.9619,Entire home/apt,300
218358,Manhattan,40.8078,-73.95208,Private room,80
219793,Manhattan,40.71813,-73.98416,Entire home/apt,199
219818,Manhattan,40.71892,-73.98401,Entire home/apt,199
219922,Manhattan,40.816,-73.95545,Private room,100
220351,Manhattan,40.82748,-73.95153,Private room,55
220946,Manhattan,40.72229,-73.97901,Entire home/apt,146
221043,Manhattan,40.72956,-73.99287,Private room,250
221618,Manhattan,40.71193,-74.00817,Private room,150
222304,Manhattan,40.74233,-73.99865,Entire home/apt,199
224004,Manhattan,40.80486,-73.95298,Private room,69
224006,Manhattan,40.80307,-73.95048,Private room,300
225297,Manhattan,40.74267,-73.98569,Entire home/apt,125
227735,Manhattan,40.72416,-73.9853,Entire home/apt,288
228496,Manhattan,40.73507,-74.00048,Entire home/apt,225
228517,Manhattan,40.71611,-73.99828,Private room,110
228979,Manhattan,40.76189,-73.99,Private room,130
229367,Manhattan,40.72645,-73.98035,Private room,89
230877,Manhattan,40.79239,-73.94535,Entire home/apt,135
230956,Manhattan,40.72709,-73.98274,Private room,90
231414,Manhattan,40.72599,-74.00168,Private room,270
232618,Manhattan,40.79442,-73.93433,Entire home/apt,145
233189,Manhattan,40.76166,-73.99675,Entire home/apt,179
233662,Manhattan,40.75575,-73.96842,Private room,110
234184,Manhattan,40.80903,-73.94197,Entire home/apt,325
235651,Manhattan,40.74,-74.00381,Private room,130
235951,Manhattan,40.75348,-73.97065,Entire home/apt,190
235960,Manhattan,40.72066,-73.98506,Entire home/apt,200
236806,Manhattan,40.72264,-73.9837,Entire home/apt,160
237127,Manhattan,40.73833,-73.98186,Entire home/apt,195
237210,Manhattan,40.73268,-73.99255,Entire home/apt,241
239055,Manhattan,40.71892,-73.99628,Entire home/apt,300
239766,Manhattan,40.71693,-73.98948,Entire home/apt,100
239826,Manhattan,40.73685,-73.98359,Entire home/apt,399
241862,Manhattan,40.72969,-74.00635,Entire home/apt,200
245504,Manhattan,40.85888,-73.92886,Private room,71
245607,Manhattan,40.75127,-73.99637,Entire home/apt,226
246351,Manhattan,40.73834,-73.9823,Entire home/apt,135
246938,Manhattan,40.71876,-73.98851,Entire home/apt,154
248871,Manhattan,40.73066,-74.00287,Entire home/apt,700
249414,Manhattan,40.73291,-74.00059,Entire home/apt,246
249618,Manhattan,40.85099,-73.92822,Private room,125
250323,Manhattan,40.71582,-73.99902,Entire home/apt,119
250536,Manhattan,40.81068,-73.94288,Private room,125
250537,Manhattan,40.81122,-73.94279,Entire home/apt,400
250801,Manhattan,40.73129,-73.99944,Entire home/apt,850
251277,Manhattan,40.78558,-73.9726,Private room,140
252076,Manhattan,40.7146,-73.991,Private room,115
252607,Manhattan,40.79493,-73.94462,Entire home/apt,200
253590,Manhattan,40.79771,-73.96323,Entire home/apt,185
253623,Manhattan,40.81512,-73.94692,Private room,81
255957,Manhattan,40.72004,-73.99424,Entire home/apt,495
256328,Manhattan,40.74599,-74.00253,Entire home/apt,760
258688,Manhattan,40.74031,-74.00532,Entire home/apt,325
258690,Manhattan,40.74618,-74.00392,Entire home/apt,195
258740,Manhattan,40.81872,-73.94567,Private room,58
260765,Manhattan,40.76928,-73.95021,Entire home/apt,189
261259,Manhattan,40.72953,-74.00462,Entire home/apt,145
261344,Manhattan,40.70523,-74.01345,Private room,101
261674,Manhattan,40.74025,-74.00161,Private room,95
261781,Manhattan,40.73378,-74.00429,Entire home/apt,375
