id,neighbourhood_group,latitude,longitude,room_type,price
242643,Brooklyn,40.70832,-73.94157,Entire home/apt,137
243229,Brooklyn,40.68016,-73.94878,Entire home/apt,280
243708,Brooklyn,40.70875,-73.95508,Entire home/apt,199
245574,Brooklyn,40.6889,-73.95383,Entire home/apt,180
246134,Brooklyn,40.67607,-73.94421,Private room,85
248865,Brooklyn,40.73787,-73.95385,Entire home/apt,199
249867,Brooklyn,40.68707,-73.91918,Private room,100
250259,Brooklyn,40.7184,-73.96019,Entire home/apt,295
250311,Brooklyn,40.67495,-73.95563,Private room,150
251262,Brooklyn,40.71628,-73.95737,Private room,129
253332,Brooklyn,40.6623,-73.99049,Entire home/apt,96
253466,Brooklyn,40.73693,-73.95284,Entire home/apt,199
253471,Brooklyn,40.73641,-73.9533,Entire home/apt,199
253475,Brooklyn,40.73794,-73.95254,Entire home/apt,199
253548,Brooklyn,40.58147,-73.96726,Private room,69
253800,Brooklyn,40.7373,-73.95323,Entire home/apt,199
253803,Brooklyn,40.73708,-73.95271,Entire home/apt,199
253806,Brooklyn,40.73652,-73.95236,Entire home/apt,199
253811,Brooklyn,40.73693,-73.95316,Entire home/apt,199
253815,Brooklyn,40.73784,-73.95324,Entire home/apt,199
253828,Brooklyn,40.73674,-73.95247,Private room,349
253839,Brooklyn,40.73783,-73.95259,Private room,249
253842,Brooklyn,40.73714,-73.95296,Private room,299
253846,Brooklyn,40.73731,-73.9545,Private room,179
254168,Brooklyn,40.73793,-73.95316,Private room,599
254409,Brooklyn,40.68197,-73.96549,Entire home/apt,110
255024,Brooklyn,40.70271,-73.91566,Entire home/apt,220
255476,Brooklyn,40.7116,-73.9529,Private room,89
255601,Brooklyn,40.69241,-73.94885,Entire home/apt,170
256369,Brooklyn,40.68946,-73.99385,Private room,98
257097,Brooklyn,40.68226,-73.95473,Entire home/apt,125
257568,Brooklyn,40.67855,-73.8896,Private room,48
257787,Brooklyn,40.71408,-73.9489,Private room,64
258284,Brooklyn,40.68618,-73.96144,Entire home/apt,154
258397,Brooklyn,40.67379,-73.98454,Entire home/apt,139
260451,Brooklyn,40.69142,-73.97203,Entire home/apt,70
261194,Brooklyn,40.68338,-73.95289,Entire home/apt,130
262405,Brooklyn,40.64468,-73.94219,Entire home/apt,92
263005,Brooklyn,40.69778,-73.97676,Entire home/apt,145
263502,Brooklyn,40.72059,-73.9567,Entire home/apt,185
265036,Brooklyn,40.6711,-73.95231,Private room,99
265064,Brooklyn,40.67962,-73.88928,Private room,48
265912,Brooklyn,40.7177,-73.95576,Entire home/apt,110
266351,Brooklyn,40.68737,-73.97125,Entire home/apt,147
267652,Brooklyn,40.64277,-73.97296,Private room,60
268481,Brooklyn,40.71647,-73.93974,Entire home/apt,290
269283,Brooklyn,40.66431,-73.93216,Private room,50
270139,Brooklyn,40.70278,-73.92673,Private room,45
270315,Brooklyn,40.68812,-73.93254,Private room,34
270680,Brooklyn,40.71073,-73.96207,Private room,190
270681,Brooklyn,40.71028,-73.96128,Private room,75
271083,Brooklyn,40.65772,-73.96131,Entire home/apt,93
271128,Brooklyn,40.68884,-73.95059,Private room,60
271130,Brooklyn,40.6865,-73.95372,Private room,65
272427,Brooklyn,40.72723,-73.95728,Private room,60
272706,Brooklyn,40.69135,-73.97321,Entire home/apt,88
272738,Brooklyn,40.70513,-73.95505,Private room,60
274329,Brooklyn,40.70642,-73.91665,Entire home/apt,110
274376,Brooklyn,40.68156,-73.96537000000001,Entire home/apt,135
275976,Brooklyn,40.68631,-73.93702,Entire home/apt,165
276216,Brooklyn,40.65992,-73.99042,Entire home/apt,127
276317,Brooklyn,40.67847,-73.97038,Entire home/apt,402
277207,Brooklyn,40.72868,-73.95835,Private room,75
277883,Brooklyn,40.65689,-73.9533,Entire home/apt,70
278876,Brooklyn,40.66984,-73.95141,Private room,64
279857,Brooklyn,40.68492,-73.95489,Entire home/apt,800
279969,Brooklyn,40.68255,-73.91957,Entire home/apt,100
280315,Brooklyn,40.67392,-73.94662,Entire home/apt,250
281756,Brooklyn,40.73321,-73.95587,Entire home/apt,140
282341,Brooklyn,40.643299999999996,-73.97386,Entire home/apt,90
282514,Brooklyn,40.68106,-73.9292,Private room,97
282863,Brooklyn,40.68131,-73.98879,Entire home/apt,91
282977,Brooklyn,40.67264,-73.98136,Private room,125
283072,Brooklyn,40.67889,-73.86404,Private room,75
283184,Brooklyn,40.70766,-73.95191,Entire home/apt,300
283272,Brooklyn,40.71422,-73.9484,Entire home/apt,100
284208,Brooklyn,40.66441,-73.97974,Private room,65
285716,Brooklyn,40.69657,-73.9129,Private room,47
286662,Brooklyn,40.67106,-73.95463,Entire home/apt,110
287397,Brooklyn,40.68991,-73.93179,Entire home/apt,100
287417,Brooklyn,40.68174,-73.91921,Entire home/apt,300
287421,Brooklyn,40.68538,-74.00056,Entire home/apt,140
287481,Brooklyn,40.70839,-73.94289,Entire home/apt,120
287839,Brooklyn,40.69018,-73.98107,Entire home/apt,175
287845,Brooklyn,40.68128,-73.99522,Entire home/apt,275
289037,Brooklyn,40.68353,-73.9914,Entire home/apt,189
289995,Brooklyn,40.71947,-73.95252,Entire home/apt,250
291714,Brooklyn,40.67385,-73.94405,Entire home/apt,120
292266,Brooklyn,40.69755,-73.91187,Private room,50
292637,Brooklyn,40.67335,-73.96,Entire home/apt,100
293837,Brooklyn,40.70736,-73.94331,Entire home/apt,157
